id,recipe_id,ingredient,quantity_imperial,unit_imperial,quantity_metric,unit_metric,notes
1,1,"roots of Spanish Angelica, Burdock, Filipendula",4.0,ounces,124.4,g,
2,1,Elecampane,2.0,ounces,62.2,g,
3,1,"Herb Robert, Ragwort, Sage",4.0,handfuls,4.0,handfuls,
4,1,"Scordium, Rue",2.0,handfuls,2.0,handfuls,
5,1,"live Millepeds 1 pint, crude Antimony (broken into small pieces, and tied up in a rag)",1.0,pound,373.0,g,
6,1,put these in a bag for,4.0,gallons,15140.0,ml,
7,2,guaiacum,4.0,ounces,124.4,g,
8,2,"Sassaphras, roots of Sarsaparil, Sharp-pointed Docks, Filipendula, Hounds-tongue, and Walnut-tree rind",2.0,ounces,62.2,g,
9,2,"Herb Robert, Arch-angel",4.0,handfuls,4.0,handfuls,
10,2,Millipedes,1.0,pint,473.0,ml,
11,3,Pine (or Firr) tops cut,4.0,handfuls,4.0,handfuls,
12,3,boil them in,5.0,gallons,18925.0,ml,
13,3,"when its tunned up, pour into it the juices of Brooklime, Water-cresses, Dandelion, Cleavers",1.0,pint,473.0,ml,
14,4,"Chips of Guaiacum, Sassaphras, Walnut-tree rinds, roots of sharp pointed Dock, Filipendula and Hounds-Tongue",2.0,ounces,62.2,g,
15,4,"Herb Robert, Arch-Angel",4.0,handfuls,4.0,handfuls,
16,4,Raisins of the sun stoned,1.0,pound,373.0,g,
17,4,live Millepedes,1.0,pint,473.0,ml,
18,5,"Guaiacum, Sassaphras",2.0,ounces,62.2,g,
19,5,"yellow and red Sanders, Ivory, Harts-horn, Sarsa and China",1.0,ounce,31.1,g,
20,5,"Liquorice, Anniseed, Juniper berries",2.0,ounces,62.2,g,
21,5,Raisins,0.5,pound,186.5,g,
22,5,"Antimony (broken into small pieces, and tied up in a rag)",1.0,pound,373.0,g,
23,6,midling Ale,1.0,quart,946.0,ml,
24,6,Spirit of Scurvy grass,2.0,drams,7.78,g,
25,6,Juniper berries,1.0,dram,3.89,g,
26,6,"Sweet fennel seed, Liquorice, each",0.5,dram,1.95,g,
27,6,Raisins,2.0,drams,7.78,g,
28,6,keep it in a glass bottle. To these may be added Horse-Radish root,2.0,scruples,2.59,g,
29,6,Winters cinnamon,4.0,scruples,5.18,g,
30,7,"of the best Hungarian Antimony (grosly powder'd, and tied up in a rag)",1.0,pound,373.0,g,
31,7,"put them into a bag, which hang into",4.0,gallons,15140.0,ml,
32,8,"roots of Succory, Male-fern, Liquorice, and the 5 opening roots",2.0,ounces,62.2,g,
33,8,"Harts-tongue, Liverwort, Ground-Ivy, Tamarisk-tops",2.0,handfuls,2.0,handfuls,
34,8,"Juniper-berries, Sweet Fennel-seed",2.0,ounces,62.2,g,
35,8,Raisins of the sun stoned,8.0,ounces,248.8,g,
36,8,prepare these to be hanged in a bag in,4.0,gallons,15140.0,ml,
37,9,"Guaiacum, Sassaphras",1.0,ounce,31.1,g,
38,9,"Ground-pine, Germander",2.0,handfuls,2.0,handfuls,
39,9,boil in Wort (instead of Hops) from 6 to,4.0,gallons,15140.0,ml,
40,10,"Roots of Comfery, Solomon's Seal",8.0,ounces,248.8,g,
41,10,boil them in,6.0,gallons,22710.0,ml,
42,10,"strain it off, and when you Tun it up pour into it Juice of Plantain and Yarrow",1.0,pint,473.0,ml,
43,10,"hang into it (in a Bag) Shepperd's Purse, Knot-grass, Sanicle, Mousear, each 4 handfuls, Raisins stoned",12.0,ounces,373.2,g,
44,11,"Berries of wild-briar (dried and bruised) half a pound, of Juniper",4.0,ounces,124.4,g,
45,11,"Herbs of Marshmallows, Pellitory of the wall, Cleavers golden rod",4.0,handfuls,4.0,handfuls,
46,11,dispense these for,4.0,gallons,15140.0,ml,
47,12,"dried Wormwood 4 handfuls, Roots of Calamus Aromaticus",1.0,ounce,31.1,g,
48,12,prepare all for,4.0,gallons,15140.0,ml,
49,13,shavings of Guaiacum and sassaphras,2.0,ounces,62.2,g,
50,13,boil them (instead of Hops) in small Wort from,6.0,gallons,22710.0,ml,
51,14,filings of needles,0.5,pound,186.5,g,
52,14,roots of Bittersweet,1.0,pound,373.0,g,
53,15,"Guaiacum, Sassaphras",2.0,ounces,62.2,g,
54,15,"roots of Madder, Smalage, Butchers-broom, Zedoary",4.0,ounces,124.4,g,
55,15,"Herb-Motherwort, Pennyroyal, Mugwort",4.0,handfuls,4.0,handfuls,
56,15,Feverfew,2.0,handfuls,2.0,handfuls,
57,15,Daucus seed,3.0,ounces,93.3,g,
58,15,grains of Paradise,1.0,ounce,31.1,g,
59,15,filings of steel (tied up in a rag,1.0,pound,373.0,g,
60,16,Daucus seed,6.0,ounces,186.6,g,
61,16,Raisins,12.0,ounces,373.2,g,
62,16,put them into a bag for,4.0,gallons,15140.0,ml,
63,17,whole Mustard seed,4.0,ounces,124.4,g,
64,18,Male-Piony roots fresh gather'd,4.0,ounces,124.4,g,
65,18,Peacocks-Dung,0.5,pound,186.5,g,
66,18,Raisins,12.0,ounces,373.2,g,
67,18,prepare for a bag for,2.0,gallons,7570.0,ml,
68,19,Broom ashes (sifted from the Coals),0.5,pound,186.5,g,
69,19,Roots of Horse-Radish,4.0,ounces,124.4,g,
70,19,"Orris, Calamus, Aromaticus, Elecampane",2.0,ounces,62.2,g,
71,19,"Guaiacum, Sassaphras, Juniper-berries, Daucus-seed",1.0,ounce,31.1,g,
72,19,Mustard-seed,2.0,ounces,62.2,g,
73,20,"chips of Box wood (which the turners make) half a pound, Misseltoe minc'd pretty small",4.0,handfuls,4.0,handfuls,
74,20,boil these in,6.0,gallons,22710.0,ml,
75,21,shavings of ivory,1.0,ounce,31.1,g,
76,21,boil in,6.0,gallons,22710.0,ml,
77,22,Juniper-berries (well bruis'd and broken),4.0,ounces,124.4,g,
78,22,Raisins,0.5,pound,186.5,g,
79,22,mix for,4.0,gallons,15140.0,ml,
80,23,roots of China,4.0,ounces,124.4,g,
81,23,"Sarfa, Comfrey, Liquorice",2.0,ounces,62.2,g,
82,23,"Orris, Elecampane",1.0,ounce,31.1,g,
83,23,"Shavings of Ivory, Hartshorn, Sanders yellow and red, each",0.5,ounce,15.55,g,
84,23,"Herbs Harts-tongue, Wall-Rue, Ground-Ivy, Scabious",4.0,handfuls,4.0,handfuls,
85,23,Anniseed,2.0,ounces,62.2,g,
86,23,Raisins half a pound: Prepare all for,4.0,gallons,15140.0,ml,
87,24,fine Rhubarb (cut into thin slices),2.0,drams,7.78,g,
88,24,"Liquorice, Aniseed",2.0,scruples,2.59,g,
89,25,roots of sharp-pointed Dock,8.0,ounces,248.8,g,
90,25,"Polypodium, Ellecampane",4.0,ounces,124.4,g,
91,25,"Sanders, yellow and red, Juniper-Berries",2.0,ounces,62.2,g,
92,25,Caraway-seeds,1.0,ounce,31.1,g,
93,25,Herbs Scabions,8.0,handfuls,8.0,handfuls,
94,25,"Liver-wort, Agrimony",4.0,handfuls,4.0,handfuls,
95,25,Senna,4.0,ounces,124.4,g,
96,25,Rheubarb,0.5,ounce,15.55,g,
97,25,Agaric,1.0,ounce,31.1,g,
98,25,"Crude Antimony (grosly bruised, and tied up in a rag)",1.0,pound,373.0,g,
99,26,roots of sharp-pointed Dock,12.0,ounces,373.2,g,
100,26,Polypodium,4.0,ounces,124.4,g,
101,26,Horse-Radish,2.0,ounces,62.2,g,
102,26,"Herbs, Ground-Ivy, Water-Cresses, Brook-lime, Scurvy-Grass",2.0,handfuls,2.0,handfuls,
103,26,"Sassaphras, Juniper-Berries, Coriander-Seeds, Liquorice",1.0,ounce,31.1,g,
104,26,Senna,4.0,ounces,124.4,g,
105,26,"Raisins half a pound: Make all these fit to put into 4 gallons. To these may be added, Rheubarb",2.0,ounces,62.2,g,
106,27,roots of common Flower de Luce,4.0,ounces,124.4,g,
107,27,Horse Radish,2.0,ounces,62.2,g,
108,27,"Elecampane, Squills",1.0,ounce,31.1,g,
109,27,"Mustard seed, Juniper-berries,sassaphras",2.0,ounces,62.2,g,
110,27,Winters Cinnamon,0.5,ounce,15.55,g,
111,27,"inner rind of Elder, and dwarf Elder",2.0,ounces,62.2,g,
112,27,Senna,4.0,ounces,124.4,g,
113,27,"black Hellebore root, Jalap, agaric, each",0.5,ounce,15.55,g,
114,27,dispense for,4.0,gallons,15140.0,ml,
115,28,"roots of Osmond Royal (or for want of it, Male fern) Liquorice, Sassaphras",1.0,ounce,31.1,g,
116,28,"Tamarisk-tops, Harts tongue",4.0,handfuls,4.0,handfuls,
117,28,"live Woodlice 250, Raisins",4.0,ounces,124.4,g,
118,28,prepare all for,1.0,gallon,3785.0,ml,
119,29,"Guaiacum, Sassaphras",2.0,ounces,62.2,g,
120,29,boil them in water 1 gallon to,2.0,quarts,1892.0,ml,
121,29,put the strained liquor into a cask with new strong Ale,3.0,gallons,11355.0,ml,
122,30,Barks of Tamarisk,4.0,ounces,124.4,g,
123,30,"of Capers and Ash-tree, Woods of Guaiacum, Sassaphras",1.0,ounce,31.1,g,
124,30,Herbs of Agrimony,4.0,handfuls,4.0,handfuls,
125,30,"Wormwood, Dodder",2.0,handfuls,2.0,handfuls,
126,30,cut and boil these in,6.0,gallons,22710.0,ml,
127,30,Crude Antimony,4.0,ounces,124.4,g,
128,31,roots of sharp-pointed Dock,0.5,pound,186.5,g,
129,31,Horse-radish,2.0,ounces,62.2,g,
130,31,Guaiacum,4.0,ounces,124.4,g,
131,31,"Juniper-berries, Orange peel",1.0,ounce,31.1,g,
132,31,"Winters bark, Mustard seed, Long pepper, Cloves",2.0,drams,7.78,g,
133,31,Raisins,4.0,ounces,124.4,g,
134,31,"Scurvy grass, Brooklime, Water cresses, Cleavers, each 4 handfuls: prepare all for",4.0,gallons,15140.0,ml,
135,32,"Cinnamon, Nutmeg, each",0.5,ounce,15.55,g,
136,32,powder all together grossly and sew up in a round bag. To these may be conveniently be added dry'd Spearmint,2.0,handfuls,2.0,handfuls,
137,33,Cummin Seed,2.0,ounces,62.2,g,
138,33,"Orris, long Pepper, each",0.5,ounce,15.55,g,
139,34,"Bay-berries, Seeds of Cummin, Fenugreek, and Camomile Flowers",1.0,handful,1.0,handful,
140,34,"Bran, Salt",2.0,handfuls,2.0,handfuls,
141,35,dry'd Mint,0.5,ounce,15.55,g,
142,35,"Wormwood, Thyme, Red Rose Flowers",2.0,drams,7.78,g,
143,35,"Balaustines, Spanish Angelica Root, Caraway Seed, Nutmeg, Mace, Cloves",1.0,dram,3.89,g,
144,36,"Seeds of Cummin, Gromwel",2.0,ounces,62.2,g,
145,36,Nigella,2.0,drams,7.78,g,
146,36,Bay-Salt,6.0,drams,23.34,g,
147,37,Frankincense,2.0,ounces,62.2,g,
148,37,"Mastick, Cloves, Gallingale, Mace, Cubebs, each",0.5,ounce,15.55,g,
149,37,Aloes Wood,1.0,ounces,31.1,g,
150,37,powder and mix them with Honey,0.5,pound,186.5,g,
151,37,Venice Turpentine,1.0,pound,373.0,g,
152,38,Oil of sweet Almonds new drawn,4.0,ounces,124.4,g,
153,38,Oil of white Poppy and Linseed new drawn,2.0,ounces,62.2,g,
154,38,Oil of Petre,5.0,drams,19.45,g,
155,38,Balsam of Capivy,6.0,drams,23.34,g,
156,38,Balsam of Peru,2.0,drams,7.78,g,
157,38,Oil of Anniseed,1.0,dram,3.89,g,
158,38,Oil of Vitriol rectify'd,1.0,ounce,31.1,g,
159,38,Camphire,2.0,scruples,2.59,g,
160,39,Volatile Salt of Hartshorn and of Sal Armoniak,1.0,dram,3.89,g,
161,39,Chymical Oil of Mace,1.0,scruple,1.3,g,
162,39,highly rectify'd Spirit of Wine,1.0,ounce,31.1,g,
163,40,"Conserve of red Roses, Lucatellus's Balsam, each",0.5,dram,1.95,g,
164,40,Balsam of Peru,3.0,drops,0.19,ml,
165,41,Sperma Ceti,1.0,scruple,1.3,g,
166,41,Salt of Harthorn,5.0,grains,0.32,g,
167,41,Balsam of Peru,5.0,drops,0.31,ml,
168,42,Pulp of Cassia fresh drawn,6.0,drams,23.34,g,
169,42,Venice Turpentine (washed in Parsley Water),3.0,drams,11.67,g,
170,42,Powder of Rhubarb,1.0,scruple,1.3,g,
171,43,powder'd Jalap from,1.0,scruple,1.3,g,
172,43,Scammony powder'd from,3.0,grains,0.19,g,
173,43,Calomel,15.0,grains,0.97,g,
174,43,Oil of Aniseed,1.0,drop,0.06,ml,
175,44,"Powder of a Crabs-claw compound, Goa Stone, each",0.5,scruple,0.65,g,
176,44,Powdered Saffron,5.0,grains,0.32,g,
177,45,Mynsichts extract of Mars,0.5,scruple,0.65,g,
178,45,Balm of Gilead,6.0,drops,0.37,ml,
179,45,Conserve of Roses,1.0,dram,3.89,g,
180,46,"Ens Veneris, Spikenard",7.0,grains,0.45,g,
181,46,Conserve of Borage Flowers,1.0,dram,3.89,g,
182,47,powder'd Virginia Snake root,15.0,grains,0.97,g,
183,47,Venice Treacle,0.5,dram,1.95,g,
184,47,Oil of Nutmegs,2.0,drops,0.12,ml,
185,47,Liquid Laudanum,15.0,drops,0.93,ml,
186,48,running Mercury well cleansed,1.0,dram,3.89,g,
187,48,"grind it in a glass Mortar, with brown Sugar",2.0,drams,7.78,g,
188,48,"towards the last dropping in 2 drops of Oil of sweet Almonds, to which add powdered Scammony, from",4.0,grains,0.26,g,
189,49,"Rhubarb (not toasted, but grated fine) from",1.0,scruple,1.3,g,
190,49,Oil of Cinnamon,1.0,drop,0.06,ml,
191,50,"Castor, Asa Foetida",1.0,scruple,1.3,g,
192,50,Saffron,4.0,grains,0.26,g,
193,50,Salt of Amber,6.0,grains,0.39,g,
194,50,London Laudanum,2.0,grains,0.13,g,
195,50,Oil of Amber,1.0,drop,0.06,ml,
196,51,"100 Crayfish, having pounded them alive in a Mortar, boil them in",2.0,quarts,1892.0,ml,
197,52,"the Tails of 20 Crayfish, Candied Eryngo roots",1.0,ounce,31.1,g,
198,52,Raisins stoned,2.0,ounces,62.2,g,
199,52,Liquorice,3.0,drams,11.67,g,
200,52,boil all these in,3.0,pints,1419.0,ml,
201,53,Conserve of Red Roses,4.0,ounces,124.4,g,
202,53,Comfrey root,2.0,ounces,62.2,g,
203,53,Shavings of Harts-horn,1.0,ounce,31.1,g,
204,53,Maiden Hair,1.0,handful,1.0,handful,
205,53,Sage of Jerusalem,2.0,handfuls,2.0,handfuls,
206,53,Plantain,0.5,handful,0.5,handful,
207,53,Raisins of the Sun,2.0,ounces,62.2,g,
208,54,candy'd Eryngo roots,2.0,ounces,62.2,g,
209,54,"Roots of China, Scorzonera, Currants and Dates",1.0,ounce,31.1,g,
210,54,"shavings of Harts- horn and Ivory, each",0.5,ounce,15.55,g,
211,54,the four greater cold Seeds,2.0,drams,7.78,g,
212,54,Maiden Hair,2.0,handfuls,2.0,handfuls,
213,54,"the bottom of a stale white Loaf, a Cock (pick'd, drawn and well bruised, so as the bones may be broken) boil all these in Barly Water, from 3 quarts to",3.0,pints,1419.0,ml,
214,54,then having strain'd add Canary,1.0,pint,473.0,ml,
215,54,"Electuary of Sassaphras, Juice of Kermes, each",0.5,ounce,15.55,g,
216,55,"Shavings of Harts-horn and Ivory, each",0.5,ounce,15.55,g,
217,55,yellow Sanders,3.0,drams,11.67,g,
218,55,Raisins of the Sun stoned,4.0,ounces,124.4,g,
219,55,Pearl Barley,1.0,ounce,31.1,g,
220,55,boil these in Spring-Water 1 gallon to,2.0,quarts,1892.0,ml,
221,55,"1 Nutmeg, Malaga Sack",1.0,pint,473.0,ml,
222,56,Sweet Almonds blanch'd,6.0,drams,23.34,g,
223,56,power'd Jalap root,3.0,drams,11.67,g,
224,56,Rosin of Jalap,0.5,Dram,1.95,g,
225,56,fine Sugar,10.0,drams,38.9,g,
226,56,Oil of Cinnamon,3.0,drops,0.19,ml,
227,57,Venice Treacle,2.0,ounces,62.2,g,
228,57,"Mustard Seed, Grains of Paradise",1.0,ounce,31.1,g,
229,57,Bay Salt,1.0,ounce,31.1,g,
230,57,black Soap,2.0,ounces,62.2,g,
231,57,Oil of Spike,2.0,scruples,2.59,g,
232,58,Quinces,0.5,pound,186.5,g,
233,58,"and taken out their Core and Seeds, Boil them in Vinegar 'till soft. then beat them to mash in a Mortar, and add powder'd Balaustines",0.5,ounce,15.55,g,
234,58,"when you have spread it on a double Cloth, strew upon it powder'd Cloves",1.0,dram,3.89,g,
235,59,Figs,4.0,ounces,124.4,g,
236,59,Album Gracum,0.5,ounce,15.55,g,
237,59,"Flower of Sulphur, long Pepper",1.0,dram,3.89,g,
238,59,Brandy,2.0,ounces,62.2,g,
239,59,Chymical oil of Wormwood,16.0,drops,0.99,ml,
240,60,"Venice Treacle, Lupine Meal",3.0,drams,11.67,g,
241,60,Wormseed,1.0,dram,3.89,g,
242,60,Species of Hiera picra,0.5,dram,1.95,g,
243,60,Chymical oil of Wormwood,16.0,drops,0.99,ml,
244,61,Oil of Amber,2.0,scruples,2.59,g,
245,62,"white Bryony Root new digged up (or if it be dried, then the powder of it)",2.0,ounces,62.2,g,
246,62,black Soap,3.0,ounces,93.3,g,
247,62,Pickled Herrings (or Anchovies),4.0,ounces,124.4,g,
248,62,Salt,1.0,ounce,31.1,g,
249,63,Venice Turpentine,2.0,ounces,62.2,g,
250,63,Juice of Plantain,1.0,ounce,31.1,g,
251,63,the yellow pareing of Orange Rind,2.0,drams,7.78,g,
252,63,Bole,1.0,dram,3.89,g,
253,63,Pigeons Dung,1.0,ounce,31.1,g,
254,63,black Soap,4.0,ounces,124.4,g,
255,64,Pulp of Cassia,1.0,ounce,31.1,g,
256,64,Elder Ointment,2.0,ounces,62.2,g,
257,64,Sperma ceti,0.5,ounce,15.55,g,
258,64,Powder'd Agaric,1.0,dram,3.89,g,
259,65,Onions roasted under the Embers,1.0,ounce,31.1,g,
260,65,Saffron clip'd small with Scissars,15.0,grains,0.97,g,
261,65,Oil of Amber,12.0,drops,0.74,ml,
262,65,"powder'd Cummin Seed, Ointment of Marsh Mallows",3.0,drams,11.67,g,
263,66,"green Leaves (or, in the Winter time, inner Bark) of Elder",4.0,ounces,124.4,g,
264,66,"strain away the Milk, and to the Mash add soft Soap",1.0,ounce,31.1,g,
265,67,crumb of white Bread,4.0,ounces,124.4,g,
266,67,"strain away the clear, to the remainder , add powder'd Fullers-Earth, Oil of Roses",2.0,ounces,62.2,g,
267,67,oil of Mace by Expression,1.0,dram,3.89,g,
268,67,Camphire,1.0,scruple,1.3,g,
269,68,"Juices of Onions, Parsely, Smallage, Fennel",2.0,ounces,62.2,g,
270,69,Orris powder,1.0,ounce,31.1,g,
271,69,Honey,3.0,ounces,93.3,g,
272,70,Red Roses dried and cut small,4.0,scruples,5.18,g,
273,70,"white Poppy- seeds bruis'd, Oil of Roses, each",0.5,ounce,15.55,g,
274,70,Barly Meal,1.0,ounce,31.1,g,
275,71,"Roots of Horse Radish, Squills",2.0,ounces,62.2,g,
276,71,"Rue, Mustard Seed, Salt, each 1 ounce, black Soap",2.0,ounces,62.2,g,
277,72,Turneps bak'd in an Oven,8.0,ounces,248.8,g,
278,72,Rue,4.0,handfuls,4.0,handfuls,
279,72,Mustard-seed,2.0,ounces,62.2,g,
280,72,Oil of Juniper,2.0,drams,7.78,g,
281,73,Meal of Linseed,8.0,ounces,248.8,g,
282,73,"Fenugreek, Cummin",4.0,ounces,124.4,g,
283,74,Venice Treacle,6.0,drams,23.34,g,
284,74,Chymical Oil of Mint,6.0,drops,0.37,ml,
285,74,Oil of Wormwood,2.0,drops,0.12,ml,
286,75,the Pith of an ox's back out of its Skin,0.5,pound,186.5,g,
287,75,Rose Water and Tent Wine,1.0,pint,473.0,ml,
288,75,"Cinnamon 2 drams: Let it stand stewing in Balneo 6 hours, then strain and add",6.0,ounces,186.6,g,
289,76,Tent Wine,2.0,quarts,1892.0,ml,
290,76,"White Sanders, Acorn Cups, each",0.5,ounce,15.55,g,
291,76,"candy'd Eryngo Roots, Dates, Figs",4.0,ounces,124.4,g,
292,76,Nutmegs sliced thin,0.5,ounce,15.55,g,
293,76,Archangel,2.0,handfuls,2.0,handfuls,
294,76,"boil to 1 quart, strain it and while it is yet a little warm, add the Yolks of 4 Eggs, whitw Sugar Candy",1.0,ounce,31.1,g,
295,77,Conserve of red Roses and Gilly Flowers,1.0,ounce,31.1,g,
296,77,Aqua Coelestis,0.5,ounce,15.55,g,
297,77,"Canary Wine, Damask Rose Water, each",0.5,pint,236.5,ml,
298,77,work them about well together. then strain and add confection of Alkerms,2.0,drams,7.78,g,
299,77,Oil of Cinnamon,2.0,drops,0.12,ml,
300,78,Senna,4.0,ounces,124.4,g,
301,78,Juniper berries bruis'd,2.0,ounces,62.2,g,
302,78,White Wine and Water,1.0,pint,473.0,ml,
303,78,"make a close and warm Infusion for 6 Hours, then strain out the Liquor, and putting into it Currants (well picked and washed)",1.0,pound,373.0,g,
304,78,"boil it a little, adding towards the last, Coriander Seeds and Ginger, of",2.0,drams,7.78,g,
305,79,Malaga Raisins stoned and chop'd to pieces,2.0,ounces,62.2,g,
306,79,"Roots of Sarsa, China, Liquorice, each",0.5,ounce,15.55,g,
307,79,Shavings of Hartshorn and Ivory,2.0,drams,7.78,g,
308,79,Tops of St. Johns Wort,1.0,handful,1.0,handful,
309,79,boil in fine clear Barly Water 3 pints to,30.0,ounces,933.0,g,
310,79,adding (when its half boiled) Balsam of Tolu,3.0,drams,11.67,g,
311,79,"when its cold, strain, and add Syrup of Raspberries",2.0,ounces,62.2,g,
312,79,Balsam of Peru,8.0,drops,0.5,ml,
313,79,Oil of Nutmeg,2.0,drops,0.12,ml,
314,80,"Roots of Calamus Aromaticus, Gentian",2.0,drams,7.78,g,
315,80,Galangale,4.0,scruples,5.18,g,
316,80,"Herbs of Centory and dried Wormwood, Flowers of Camomile and Stechas",1.0,dram,3.89,g,
317,80,make a Decoction in Water,3.0,pints,1419.0,ml,
318,81,Polypodium roots,2.0,ounces,62.2,g,
319,81,"Ash tree-bark, Tamarinds, each",0.5,ounce,15.55,g,
320,81,Raisins,1.0,ounce,31.1,g,
321,81,Cream of Tartar,2.0,drams,7.78,g,
322,81,boil in Water,20.0,ounces,622.0,g,
323,81,"to the Liquor when strain'd, add White Wine",4.0,ounces,124.4,g,
324,81,Juice of Lemons,0.5,ounce,15.55,g,
325,81,Senna,1.0,ounce,31.1,g,
326,81,"Rhubarb, Agaric (tied up in a rag) each",0.5,ounce,15.55,g,
327,81,give these a warm and close Infusion for 12 hours: In the stain'd Liquor dissolve Manna,2.0,ounces,62.2,g,
328,81,strain again and add at last Syrup of Succory with Rhubarb,2.0,ounces,62.2,g,
329,81,Oil of Aniseed,2.0,drops,0.12,ml,
330,81,"Spirit of Scurvy Grass, Elixir Proprietatis",4.0,scruples,5.18,g,
331,82,"Guaiacum, Sassaphras",2.0,drams,7.78,g,
332,82,Male Piony root,1.0,ounce,31.1,g,
333,82,"dried Sage, Marjoram, Betony, Arabian Stechas-flowers, each",0.5,handful,0.5,handful,
334,82,boil in Water 3 pints to,28.0,ounces,870.8,g,
335,82,"to the strain'd Liquor, add compound Piony Water, compound Syrup of Piony",2.0,ounces,62.2,g,
336,82,Tincture of Castor,2.0,drams,7.78,g,
337,82,"Oil of Rosemary, Nutmeg",2.0,drops,0.12,ml,
338,82,white Sugar,1.0,ounce,31.1,g,
339,83,"Herb Robert, white Horehound, Smalage, Agrimony",1.0,handful,1.0,handful,
340,83,Dill seed,0.5,ounce,15.55,g,
341,83,boil in Water,3.0,pints,1419.0,ml,
342,84,Pine (or Firr) tops cut small,4.0,handfuls,4.0,handfuls,
343,84,Winters bark bruised,0.5,ounce,15.55,g,
344,84,boil in Water 1 quart to,20.0,ounces,622.0,g,
345,84,"pouring into it at last, Juice of Dandelion",4.0,ounces,124.4,g,
346,84,"strain, and when its cold add Spirit of Scurvy grass",0.5,ounce,15.55,g,
347,84,Horse Radish water compound and Syrup of Elder berries,4.0,ounces,124.4,g,
348,85,Sarsa,6.0,ounces,186.6,g,
349,85,Currants cut small,8.0,ounces,248.8,g,
350,85,Infuse (according to Art) and boil in Water,6.0,quarts,5676.0,ml,
351,86,Mallows,2.0,handfuls,2.0,handfuls,
352,86,"Violet leaves, Groundsel",1.0,handful,1.0,handful,
353,86,"Camomile flowers, Flax-seed",2.0,drams,7.78,g,
354,86,sweet Fennel- seed,0.5,ounce,15.55,g,
355,86,make a Decoction in Water,1.0,pint,473.0,ml,
356,87,"Turners Chips of Box wood, Male Piony-seed",1.0,ounce,31.1,g,
357,87,"Herbs of Sage, Wood Sage, Betony, Sanicle, Angelica, Devils-bit, Woody Night Shade",1.0,handful,1.0,handful,
358,87,boil these in Water,5.0,pints,2365.0,ml,
359,88,yellow and red Sanders,2.0,drams,7.78,g,
360,88,"Guaiacum, Sassafras, each",0.5,ounce,15.55,g,
361,88,Liquorice,1.0,ounce,31.1,g,
362,88,Raisins,1.0,ounce,31.1,g,
363,88,boil in fine Barly Water,3.0,pints,1419.0,ml,
364,88,adding at last Juice of Hounds-Tongue leaves,4.0,ounces,124.4,g,
365,89,powder'd Bole Armoniac,1.0,ounce,31.1,g,
366,89,soft white Chalk,3.0,ounce,93.3,g,
367,89,boil in Water 3 pints to,26.0,ounces,808.6,g,
368,89,"then having poured off the clear, add Diascordium",0.5,ounce,15.55,g,
369,89,"Cinnamon Water, Syrup of Quinces and of dried Roses",2.0,ounces,62.2,g,
370,89,Oil of Nutmeg,2.0,drops,0.12,ml,
371,90,Agaric (sliced and tied up in a Rag),2.0,drams,7.78,g,
372,90,boil it in Water to,3.0,ounces,93.3,g,
373,90,to the Liquor when strain'd and quite cold add Scammony prepared,4.0,grains,0.26,g,
374,90,Syrup of Roses solutive,1.0,ounce,31.1,g,
375,90,Oil of Aniseed,1.0,drop,0.06,ml,
376,91,"Barberry rinds, Turmerick, each",0.5,ounce,15.55,g,
377,91,Celandine,4.0,handfuls,4.0,handfuls,
378,91,Goose-dung (tied up in a rag),2.0,ounces,62.2,g,
379,91,boil in Water,2.0,pints,946.0,ml,
380,91,Saffron,1.0,scruple,1.3,g,
381,91,reduce it to,1.0,quart,946.0,ml,
382,92,Burdock Roots,4.0,ounces,124.4,g,
383,92,Chamaepitys,4.0,handfuls,4.0,handfuls,
384,92,boil in Water 3 pints to,28.0,ounces,870.8,g,
385,92,strain and add Magistral Worm Water,4.0,ounces,124.4,g,
386,92,"Spirit of Scurvy Grass, Elixir Proprietatis Tartaris'd",2.0,drams,7.78,g,
387,93,"Guaiacum, Sassaphras",3.0,drams,11.67,g,
388,93,yellow and red Sanders,2.0,drams,7.78,g,
389,93,the blackest part of Japanic Earth powdered,0.5,ounce,15.55,g,
390,93,Liqourice,1.0,ounce,31.1,g,
391,93,dried Sage,1.0,handful,1.0,handful,
392,93,boil in Barly Water 3 pints to,30.0,ounces,933.0,g,
393,93,"then pour off the clearest, and add Diacodium",2.0,ounces,62.2,g,
394,93,Oil of Aniseed,1.0,drop,0.06,ml,
395,94,Japanic Earth,2.0,drams,7.78,g,
396,94,boil in Water 1 pint to,12.0,ounces,373.2,g,
397,94,"let it stand to subside then having powred out the clearest, add strong Cinnamon Water, Syrup of Quinces (or of dried Roses)",2.0,ounces,62.2,g,
398,95,Ground Pine dried,2.0,handfuls,2.0,handfuls,
399,95,Flowers of Stechas,2.0,drams,7.78,g,
400,95,Male Piony root,1.0,ounce,31.1,g,
401,95,boil in Water,3.0,pints,1419.0,ml,
402,95,"strain and add Spirit of Scurvy Grass, and of Lavender compound",1.0,dram,3.89,g,
403,96,Mercury vive,2.0,ounces,62.2,g,
404,96,Dittany of Creet,2.0,drams,7.78,g,
405,96,boil in Purslane Water 1 pint and half to,14.0,ounces,435.4,g,
406,96,"then its strain'd and separated from the Mercury, sweeten it with Syrup of Lemons",2.0,ounces,62.2,g,
407,97,Hemp-seed bruised,3.0,ounces,93.3,g,
